DATE,SEDOL,WEIGHTS,FOUR_WEEKLY_RETURN
01/25/2012,2380498,,0.0493691
01/25/2012,2270726,,0.04933691
01/25/2012,BYQQ3P5,,0.04913628
01/25/2012,2965107,,0.04900765
01/25/2012,2896713,,0.04872453
01/25/2012,BYVYHH4,,0.04830647
01/25/2012,2379504,,0.04798877
01/25/2012,BYZGYC0,,0.04778159
01/25/2012,2065308,,0.04767156
01/25/2012,2367480,,0.04742563
01/25/2012,2138158,,0.04705238
01/25/2012,2915500,,0.04677808
01/25/2012,2027342,,0.04586768
01/25/2012,2927516,,0.04576349
01/25/2012,B0LLFT5,,0.04515052
01/25/2012,BDV82B8,,0.04505229
01/25/2012,2736035,,0.04492533
01/25/2012,B4NH4W5,,0.04486167
01/25/2012,2346508,,0.04433489
01/25/2012,2320524,,0.04399192
01/25/2012,B9M2WX3,,0.04322982
01/25/2012,2760669,,0.04321098
01/25/2012,2868165,,0.04315329
01/25/2012,2340931,,0.04269087
01/25/2012,BGM1B98,,0.04257667
01/25/2012,2812452,,0.04253042
01/25/2012,B7FBFL2,,0.04185975
01/25/2012,2043694,,0.04110873
01/25/2012,B1VJYW2,,0.04094005
01/25/2012,2690506,,0.04077256
01/25/2012,2989301,,0.04057574
01/25/2012,2928683,,0.04038453
01/25/2012,2204026,,0.03979576
01/25/2012,2526117,,0.0396924
01/25/2012,2763561,,0.03932142
01/25/2012,B748CK2,,0.03928089
01/25/2012,2648668,,0.03858447
01/25/2012,BWSW5J5,,0.03830135
01/25/2012,2005973,,0.03778076
01/25/2012,2758051,,0.03659296
01/25/2012,2511908,,0.03647065
01/25/2012,2550161,,0.03635275
01/25/2012,2278407,,0.03609133
01/25/2012,2765802,,0.03606486
01/25/2012,2293819,,0.03583598
01/25/2012,2630643,,0.0353328
01/25/2012,2047317,,0.03509986
01/25/2012,2146838,,0.03352368
01/25/2012,BVFTF03,,0.03351772
01/25/2012,2641894,,0.03312254
01/25/2012,2577609,,0.0329957
01/25/2012,2262530,,0.03265154
01/25/2012,2175672,,0.03259289
01/25/2012,2019479,,0.03257096
01/25/2012,2289874,,0.03216636
01/25/2012,2380863,,0.03079116
01/25/2012,2295945,,0.03053427
01/25/2012,2951452,,0.03032994
01/25/2012,2344717,,0.02993786
01/25/2012,2702791,,0.02967608
01/25/2012,2517382,,0.02926362
01/25/2012,2476803,,0.02801931
01/25/2012,B84LSN3,,0.02798974
01/25/2012,2073390,,0.02714181
01/25/2012,2360326,,0.0270015
01/25/2012,2011602,,0.02637994
01/25/2012,2831811,,0.02611315
01/25/2012,B1L60G9,,0.02526724
01/25/2012,2108601,,0.02501011
01/25/2012,2272476,,0.02498186
01/25/2012,2936921,,0.02467072
01/25/2012,B1Z77F6,,0.02465749
01/25/2012,B8CKK03,,0.02437723
01/25/2012,2692665,,0.02390301
01/25/2012,B3BQMF6,,0.02369797
01/25/2012,2326618,,0.02346861
01/25/2012,BD95VZ8,,0.02269363
01/25/2012,2017213,,0.02150548
01/25/2012,2215460,,0.02142858
01/25/2012,2131179,,0.02086019
01/25/2012,2778844,,0.02058041
01/25/2012,2170473,,0.0192771
01/25/2012,2648806,,0.01880658
01/25/2012,2319146,,0.01739574
01/25/2012,2142922,,0.01562071
01/25/2012,B76FBQ0,,0.01536834
01/25/2012,B5BT0K0,,0.01365769
01/25/2012,2130109,,0.013412
01/25/2012,B65LWX6,,0.01250768
01/25/2012,2185046,,0.01159036
01/25/2012,2319157,,0.01148427
01/25/2012,2486813,,0.01132297
01/25/2012,2689560,,0.01107335
01/25/2012,2852533,,0.01040816
01/25/2012,2422806,,0.00983608
01/25/2012,2437264,,0.00950134
01/25/2012,B066NX5,,0.00916553
01/25/2012,2377809,,0.00915718
01/25/2012,2367026,,0.00875032
01/25/2012,2195722,,0.00787175
01/25/2012,2497406,,0.00694442
01/25/2012,2219224,,0.00681198
01/25/2012,2545844,,0.00670385
01/25/2012,B39GHT7,,0.00651014
01/25/2012,2162243,,0.0061475
01/25/2012,2023748,,0.00614476
01/25/2012,2592174,,0.00519133
01/25/2012,B60X657,,0.0046885
01/25/2012,2917766,,0.00428438
01/25/2012,2011561,,0.00413024
01/25/2012,2417578,,0.00412822
01/25/2012,2522096,,0.00393069
01/25/2012,2445063,,0.00223219
01/25/2012,2838555,,0.00213957
01/25/2012,2066408,,0.00209498
01/25/2012,2681511,,0.00195277
01/25/2012,2829515,,0.00109255
01/25/2012,2060961,,0.00071537
01/25/2012,B1W41J2,,0.00039268
01/25/2012,2933438,,-0.00036293
01/25/2012,2523022,,-0.0010466
01/25/2012,2507457,,-0.0018791
01/25/2012,2048804,,-0.00309974
01/25/2012,2328915,,-0.0033195
01/25/2012,2769503,,-0.00336981
01/25/2012,B4NHDJ5,,-0.00412798
01/25/2012,2871301,,-0.00437003
01/25/2012,2614807,,-0.00441182
01/25/2012,2026242,,-0.00457054
01/25/2012,2699291,,-0.00487846
01/25/2012,2684703,,-0.00503898
01/25/2012,2002305,,-0.00553369
01/25/2012,BYY8XK8,,-0.00575364
01/25/2012,BYXD7B3,,-0.00604224
01/25/2012,2971698,,-0.00640392
01/25/2012,2567741,,-0.00724638
01/25/2012,2828619,,-0.00820917
01/25/2012,2185284,,-0.00866723
01/25/2012,2550707,,-0.00918621
01/25/2012,2259101,,-0.01083177
01/25/2012,2182779,,-0.01106197
01/25/2012,2378534,,-0.01117748
01/25/2012,2475833,,-0.01151866
01/25/2012,2280220,,-0.01170015
01/25/2012,2645409,,-0.01280952
01/25/2012,2695921,,-0.01370966
01/25/2012,2510682,,-0.01436418
01/25/2012,BVVN4Q8,,-0.01470178
01/25/2012,2829601,,-0.01699352
01/25/2012,2965839,,-0.01737082
01/25/2012,2150204,,-0.0173834
01/25/2012,2704407,,-0.01747405
01/25/2012,BTN1Y44,,-0.0183928
01/25/2012,B2PZN04,,-0.01873541
01/25/2012,2732635,,-0.0210129
01/25/2012,2634805,,-0.02137393
01/25/2012,BD5JS97,,-0.02144766
01/25/2012,BFSSDS9,,-0.0215618
01/25/2012,2206657,,-0.02158993
01/25/2012,BGH1M56,,-0.0216918
01/25/2012,2641827,,-0.02187437
01/25/2012,2963372,,-0.0219298
01/25/2012,2892090,,-0.02224612
01/25/2012,2982098,,-0.02229243
01/25/2012,2604206,,-0.0222941
01/25/2012,2701271,,-0.02291524
01/25/2012,B067BM3,,-0.02295452
01/25/2012,B7VD3F2,,-0.02421194
01/25/2012,B2PKRQ3,,-0.02463496
01/25/2012,2224701,,-0.02466369
01/25/2012,2491839,,-0.02522719
01/25/2012,2636607,,-0.02634132
01/25/2012,B2QW0Z8,,-0.02686423
01/25/2012,2116228,,-0.02727789
01/25/2012,2050832,,-0.0277186
01/25/2012,BVFMFG8,,-0.02840132
01/25/2012,BSPHGL4,,-0.02865547
01/25/2012,2331225,,-0.02944177
01/25/2012,2317087,,-0.03076291
01/25/2012,2842040,,-0.03140855
01/25/2012,2880255,,-0.03195393
01/25/2012,2209106,,-0.03297883
01/25/2012,2680303,,-0.03336132
01/25/2012,2429090,,-0.03355706
01/25/2012,2419240,,-0.03379506
01/25/2012,2685717,,-0.03382576
01/25/2012,BDHLTQ5,,-0.03467625
01/25/2012,2542049,,-0.03474975
01/25/2012,2004185,,-0.03482378
01/25/2012,2232696,,-0.03527165
01/25/2012,BF6V3T1,,-0.03891289
01/25/2012,2692632,,-0.03920913
01/25/2012,2516152,,-0.04202688
01/25/2012,2216850,,-0.04211039
01/25/2012,2331430,,-0.04245514
01/25/2012,2162845,,-0.04342586
01/25/2012,2464972,,-0.04350448
01/25/2012,2523334,,-0.04407537
01/25/2012,2496113,,-0.04442668
01/25/2012,2090571,,-0.04477239
01/25/2012,B5BKPQ4,,-0.04626489
01/25/2012,2680905,,-0.04789204
01/25/2012,B3N2D37,,-0.04871285
01/25/2012,2707677,,-0.04947758
01/25/2012,2100920,,-0.05069852
01/25/2012,2378200,,-0.05101329
01/25/2012,BYWTW73,,-0.05277449
01/25/2012,2413758,,-0.05729306
01/25/2012,2126335,,-0.05895758
01/25/2012,2523044,,-0.06146425
01/25/2012,2212922,,-0.06677437
01/25/2012,BY9D546,,-0.0720039
01/25/2012,BF0HZC2,,-0.07324219
01/25/2012,2440637,,-0.074184
01/25/2012,B121557,,-0.07729739
01/25/2012,2073408,,-0.07781416
01/25/2012,2670519,,-0.0806526
01/25/2012,2319414,,-0.08951229
01/25/2012,2909730,,-0.09899569
01/25/2012,BYVY8G0,,-0.10053068
01/25/2012,B40PCD9,,-0.1139102
01/25/2012,2310194,,-0.12892312
01/25/2012,BF0FM92,,-0.13473427
01/25/2012,2162340,,-0.14527494
01/25/2012,BYND5W0,,-0.18488533
02/22/2012,2960384,,0.29322756
02/22/2012,2885937,,0.29162788
02/22/2012,2963372,,0.28042328
02/22/2012,B40PCD9,,0.24881351
02/22/2012,2360326,,0.2334944
02/22/2012,2523334,,0.2236209
02/22/2012,BYXD7B3,,0.22183895
02/22/2012,2046251,,0.22065186
02/22/2012,B247H10,,0.2187321
02/22/2012,2965839,,0.20122564
02/22/2012,B633030,,0.20052933
02/22/2012,2214832,,0.19999992
02/22/2012,B121557,,0.19424046
02/22/2012,2185284,,0.18728495
02/22/2012,2680303,,0.18552292
02/22/2012,2828619,,0.18416573
02/22/2012,BF0G7N4,,0.1823821
02/22/2012,B01R311,,0.18126286
02/22/2012,2480677,,0.18122923
02/22/2012,2498993,,0.1798867
02/22/2012,B94Q9V0,,0.17889904
02/22/2012,B3K3L40,,0.1775626
02/22/2012,B39GHT7,,0.17585909
02/22/2012,2298386,,0.17264616
02/22/2012,2240202,,0.17178844
02/22/2012,B4V9661,,0.16721106
02/22/2012,2624486,,0.16550804
02/22/2012,2295172,,0.16430103
02/22/2012,2690830,,0.16364754
02/22/2012,B2PZN04,,0.15907728
02/22/2012,2630643,,0.15685213
02/22/2012,2933438,,0.15472448
02/22/2012,B60X657,,0.15081966
02/22/2012,2305844,,0.15081406
02/22/2012,BD5JS97,,0.1495328
02/22/2012,2068921,,0.14877987
02/22/2012,2162340,,0.14659691
02/22/2012,2182779,,0.14646959
02/22/2012,2646015,,0.14574348
02/22/2012,2411138,,0.14424181
02/22/2012,2507457,,0.14263415
02/22/2012,2954699,,0.14170277
02/22/2012,2319414,,0.14125263
02/22/2012,2043962,,0.13770652
02/22/2012,2350684,,0.13613272
02/22/2012,BFSSDS9,,0.13406002
02/22/2012,2779063,,0.13332558
02/22/2012,2572303,,0.13284243
02/22/2012,2871301,,0.13103569
02/22/2012,2937689,,0.12988853
02/22/2012,2818740,,0.12846899
02/22/2012,BFG3KF2,,0.12605036
02/22/2012,2295677,,0.12446952
02/22/2012,2044545,,0.12313008
02/22/2012,2332262,,0.12211073
02/22/2012,2310525,,0.12155188
02/22/2012,2857817,,0.12130892
02/22/2012,2318024,,0.121171
02/22/2012,2471789,,0.12043488
02/22/2012,2411053,,0.11904203
02/22/2012,B011WL6,,0.11650491
02/22/2012,2379504,,0.1125176
02/22/2012,2007849,,0.11214948
02/22/2012,2516378,,0.11066664
02/22/2012,B840261,,0.11056435
02/22/2012,2418474,,0.10960447
02/22/2012,B9M2WX3,,0.10941303
02/22/2012,2278407,,0.10938811
02/22/2012,B28XP76,,0.10884583
02/22/2012,2671501,,0.10880768
02/22/2012,2101967,,0.10875511
02/22/2012,2767381,,0.10866177
02/22/2012,2331430,,0.10698867
02/22/2012,B63BPC8,,0.10528601
02/22/2012,2032380,,0.10503674
02/22/2012,B2PKRQ3,,0.10426736
02/22/2012,2769796,,0.10380745
02/22/2012,2261021,,0.10346794
02/22/2012,B1VJYW2,,0.10273218
02/22/2012,2496113,,0.10175217
02/22/2012,2915500,,0.10092556
02/22/2012,2476803,,0.10000002
02/22/2012,B3N2D37,,0.09995747
02/22/2012,2288406,,0.09899235
02/22/2012,B68SQD2,,0.0964818
02/22/2012,2180201,,0.09627032
02/22/2012,B198391,,0.09498739
02/22/2012,2196888,,0.09339476
02/22/2012,2457552,,0.09228682
02/22/2012,2297907,,0.09210515
02/22/2012,2886907,,0.09190464
02/22/2012,2041364,,0.09145033
02/22/2012,BYND5W0,,0.0885247
02/22/2012,2783815,,0.08849239
02/22/2012,B8DMK08,,0.08823538
02/22/2012,2635701,,0.0878613
02/22/2012,2779201,,0.0877372
02/22/2012,BVFMFG8,,0.08719862
02/22/2012,2413758,,0.08706832
02/22/2012,2212922,,0.08668733
02/22/2012,B8KQN82,,0.0859859
02/22/2012,2293819,,0.08581257
02/22/2012,2476193,,0.08526718
02/22/2012,B1YLC43,,0.08506751
02/22/2012,BYQQ3P5,,0.08499432
02/22/2012,2232696,,0.08481848
02/22/2012,2928683,,0.0840261
02/22/2012,2235822,,0.08371425
02/22/2012,2714923,,0.08349216
02/22/2012,2781905,,0.08177126
02/22/2012,2696838,,0.08036518
02/22/2012,B0X7DZ3,,0.08013689
02/22/2012,2931205,,0.07982206
02/22/2012,2027342,,0.0787524
02/22/2012,2910970,,0.07865155
02/22/2012,2695921,,0.07773197
02/22/2012,2412001,,0.07766485
02/22/2012,2065159,,0.07762551
02/22/2012,2328603,,0.077461
02/22/2012,2218447,,0.07734394
02/22/2012,2898087,,0.0770967
02/22/2012,2640761,,0.07661962
02/22/2012,2182553,,0.07648265
02/22/2012,2319146,,0.07561958
02/22/2012,2085102,,0.07517087
02/22/2012,2896713,,0.07502222
02/22/2012,2807566,,0.07470489
02/22/2012,2708841,,0.07345355
02/22/2012,2004185,,0.07234335
02/22/2012,2289874,,0.07208562
02/22/2012,2830904,,0.07202613
02/22/2012,2111955,,0.07131422
02/22/2012,B3NPHP6,,0.06980538
02/22/2012,2859868,,0.06974852
02/22/2012,2246288,,0.06945181
02/22/2012,2252058,,0.06745267
02/22/2012,2459020,,0.06708705
02/22/2012,2100920,,0.06669879
02/22/2012,2222233,,0.06654179
02/22/2012,BDHLTQ5,,0.06554377
02/22/2012,2345022,,0.0650084
02/22/2012,2861078,,0.06491947
02/22/2012,2023748,,0.06463206
02/22/2012,B748CK2,,0.06346643
02/22/2012,2414580,,0.06320608
02/22/2012,2634805,,0.06285715
02/22/2012,B0G4K50,,0.06239653
02/22/2012,2259101,,0.06179011
02/22/2012,2313405,,0.06142294
02/22/2012,2420101,,0.06096733
02/22/2012,B00PWV9,,0.06052625
02/22/2012,2819118,,0.06049514
02/22/2012,2008154,,0.06000006
02/22/2012,2262530,,0.0594306
02/22/2012,2588173,,0.05923939
02/22/2012,2636607,,0.05922043
02/22/2012,2982098,,0.05891561
02/22/2012,2494504,,0.05847275
02/22/2012,2522096,,0.05846822
02/22/2012,2002479,,0.05819285
02/22/2012,2989301,,0.05812562
02/22/2012,2378534,,0.05803156
02/22/2012,2668804,,0.05664778
02/22/2012,2405302,,0.05635357
02/22/2012,2047317,,0.05609191
02/22/2012,2917766,,0.05567241
02/22/2012,2019952,,0.05497813
02/22/2012,2026082,,0.05495608
02/22/2012,2098876,,0.05473757
02/22/2012,2963899,,0.05399728
02/22/2012,B4W9F29,,0.05312371
02/22/2012,2447218,,0.05298436
02/22/2012,B4NH4W5,,0.05264664
02/22/2012,2427599,,0.05246532
02/22/2012,2641827,,0.0521791
02/22/2012,B1HMF22,,0.05201566
02/22/2012,2407966,,0.05168295
02/22/2012,2511908,,0.05100024
02/22/2012,2685717,,0.05042124
02/22/2012,2270726,,0.04986012
02/22/2012,2090173,,0.04968333
02/22/2012,B0SRLH6,,0.04957199
02/22/2012,2654461,,0.04931569
02/22/2012,B76FBQ0,,0.04885662
02/22/2012,2933632,,0.04882598
02/22/2012,B4BNMY3,,0.04873669
02/22/2012,2073022,,0.04721713
02/22/2012,B84LSN3,,0.04694402
02/22/2012,B5BKPQ4,,0.04685855
02/22/2012,2209106,,0.04651689
02/22/2012,2665861,,0.04646909
02/22/2012,2434209,,0.04628182
02/22/2012,2672689,,0.04608512
02/22/2012,BVVN4Q8,,0.04598367
02/22/2012,2018175,,0.04593289
02/22/2012,2804211,,0.04582071
02/22/2012,2705024,,0.04547298
02/22/2012,2077905,,0.04488397
02/22/2012,B3P2CN8,,0.04438543
02/22/2012,B3Q2FJ4,,0.04401624
02/22/2012,2066721,,0.0435952
02/22/2012,2162845,,0.04283464
02/22/2012,2860826,,0.04282331
02/22/2012,2573209,,0.04264104
02/22/2012,2892090,,0.04217839
02/22/2012,2342034,,0.04198587
02/22/2012,2520153,,0.0419513
02/22/2012,B40K911,,0.04122651
02/22/2012,2341484,,0.0409292
02/22/2012,2046552,,0.04089809
02/22/2012,2611206,,0.04089546
02/22/2012,2860990,,0.04039454
02/22/2012,2513012,,0.04016066
02/22/2012,2142922,,0.03998899
02/22/2012,2645409,,0.03984237
02/22/2012,2662862,,0.03941727
02/22/2012,2066408,,0.03901446
02/22/2012,2640147,,0.03901339
02/22/2012,2170473,,0.03899193
02/22/2012,2698470,,0.03879893
02/22/2012,2701271,,0.03857017
02/22/2012,2689560,,0.03840435
02/22/2012,2680905,,0.03818178
02/22/2012,2767165,,0.03752851
02/22/2012,BYVY8G0,,0.03745806
02/22/2012,BY7QL61,,0.03713369
02/22/2012,2020459,,0.03712094
02/22/2012,2279303,,0.03618073
02/22/2012,2588184,,0.03608239
02/22/2012,2897697,,0.03605771
02/22/2012,B44WZD7,,0.03555691
02/22/2012,BYXB201,,0.03531599
02/22/2012,2185046,,0.03530967
02/22/2012,2985677,,0.03522503
02/22/2012,2397186,,0.03504515
02/22/2012,2138158,,0.03499115
02/22/2012,2057059,,0.03485918
02/22/2012,2965107,,0.03472769
02/22/2012,2250870,,0.03447604
02/22/2012,2065955,,0.03443813
02/22/2012,2431846,,0.03436279
02/22/2012,2272476,,0.03433585
02/22/2012,2162243,,0.03360772
02/22/2012,2692632,,0.03310096
02/22/2012,B6WVMH3,,0.03303468
02/22/2012,B1Z77F6,,0.03242481
02/22/2012,2005973,,0.03235722
02/22/2012,2419240,,0.03233874
02/22/2012,B2QW0Z8,,0.03212118
02/22/2012,2336747,,0.03189063
02/22/2012,2812452,,0.03182435
02/22/2012,2937667,,0.03181148
02/22/2012,2380863,,0.03164721
02/22/2012,2595708,,0.03152359
02/22/2012,2232793,,0.03108811
02/22/2012,BTN1Y44,,0.03091407
02/22/2012,2829515,,0.03037787
02/22/2012,B65LWX6,,0.03026247
02/22/2012,2746711,,0.0300796
02/22/2012,2466321,,0.02946758
02/22/2012,BYX4D52,,0.02879488
02/22/2012,2261526,,0.02879417
02/22/2012,2655408,,0.02879345
02/22/2012,2486813,,0.02858818
02/22/2012,B7FBFL2,,0.02845061
02/22/2012,B4NHDJ5,,0.02793586
02/22/2012,2465254,,0.02780342
02/22/2012,2433842,,0.02700913
02/22/2012,B0J7D57,,0.026335
02/22/2012,2304227,,0.02583635
02/22/2012,2707677,,0.02516556
02/22/2012,2963811,,0.02398884
02/22/2012,2352118,,0.02366591
02/22/2012,BYNF418,,0.02359879
02/22/2012,2464165,,0.02261794
02/22/2012,2011561,,0.02166247
02/22/2012,2577609,,0.02151036
02/22/2012,2463247,,0.02122819
02/22/2012,2262314,,0.02120721
02/22/2012,2536763,,0.02110815
02/22/2012,2491594,,0.0209713
02/22/2012,2319157,,0.02044106
02/22/2012,2754060,,0.02018774
02/22/2012,2019479,,0.01902664
02/22/2012,2190385,,0.01900423
02/22/2012,2516839,,0.01875377
02/22/2012,2702337,,0.01815152
02/22/2012,2206657,,0.01703632
02/22/2012,2651086,,0.01632845
02/22/2012,2131179,,0.01603818
02/22/2012,2967181,,0.01595008
02/22/2012,2328915,,0.0146687
02/22/2012,2145084,,0.01463151
02/22/2012,BYY8XK8,,0.01436961
02/22/2012,BZ0P3Z5,,0.01429498
02/22/2012,2197137,,0.01423681
02/22/2012,2280220,,0.01398468
02/22/2012,2517382,,0.01392198
02/22/2012,2257019,,0.01382363
02/22/2012,2838555,,0.01328468
02/22/2012,2219224,,0.01303542
02/22/2012,2108601,,0.01297665
02/22/2012,2377809,,0.01295364
02/22/2012,2380498,,0.01253259
02/22/2012,2073408,,0.01166987
02/22/2012,2567741,,0.01106548
02/22/2012,2182348,,0.01083434
02/22/2012,2250687,,0.01067293
02/22/2012,2758051,,0.01062548
02/22/2012,B3D7K31,,0.01027393
02/22/2012,2198163,,0.01004016
02/22/2012,2749602,,0.00977886
02/22/2012,2440637,,0.00970233
02/22/2012,B067BM3,,0.00931823
02/22/2012,2670519,,0.00876522
02/22/2012,2545844,,0.00849724
02/22/2012,2002305,,0.00842905
02/22/2012,B5BT0K0,,0.00842285
02/22/2012,BYP66M4,,0.00838566
02/22/2012,2842255,,0.00726891
02/22/2012,2599142,,0.00666666
02/22/2012,2050832,,0.00632119
02/22/2012,BBM4S68,,0.00573206
02/22/2012,2853688,,0.00564539
02/22/2012,2884183,,0.00557625
02/22/2012,2649100,,0.00556648
02/22/2012,2445966,,0.00422299
02/22/2012,BY9D546,,0.00412798
02/22/2012,2523022,,0.00389004
02/22/2012,2048804,,0.00366497
02/22/2012,2954019,,0.00352907
02/22/2012,2699291,,0.0032016
02/22/2012,2094670,,0.00320005
02/22/2012,2511920,,0.00317323
02/22/2012,B0SRLF4,,0.00293934
02/22/2012,2958936,,0.00290549
02/22/2012,2852533,,0.00287127
02/22/2012,2429090,,0.00248623
02/22/2012,2736035,,0.00243557
02/22/2012,B12GHV2,,0.0024277
02/22/2012,2295945,,0.00223291
02/22/2012,2011602,,0.00220621
02/22/2012,2702791,,0.00175011
02/22/2012,B3BQMF6,,0.00165129
02/22/2012,BYNPPC6,,0.00157154
02/22/2012,2779397,,0.00156128
02/22/2012,2692665,,0.00134158
02/22/2012,B1L60G9,,0.00126779
02/22/2012,2636254,,0.00110555
02/22/2012,2032067,,0.00100553
02/22/2012,BYZGYC0,,-0.00099295
02/22/2012,2326618,,-0.00114304
02/22/2012,2648668,,-0.00116086
02/22/2012,2542049,,-0.00197744
02/22/2012,2803014,,-0.00221646
02/22/2012,2971698,,-0.00249994
02/22/2012,2989828,,-0.00265241
02/22/2012,2212870,,-0.00304258
02/22/2012,2824770,,-0.00359452
02/22/2012,2654320,,-0.0037477
02/22/2012,2475833,,-0.00413662
02/22/2012,2614807,,-0.0045113
02/22/2012,2880255,,-0.0049181
02/22/2012,2216850,,-0.00502032
02/22/2012,2017213,,-0.00512707
02/22/2012,B7QQYV9,,-0.00520229
02/22/2012,2661568,,-0.00557297
02/22/2012,B7VD3F2,,-0.00563377
02/22/2012,2927925,,-0.00584894
02/22/2012,2150204,,-0.00607473
02/22/2012,2497406,,-0.00648272
02/22/2012,2586122,,-0.00665611
02/22/2012,2914734,,-0.00673515
02/22/2012,2767228,,-0.00684816
02/22/2012,2437264,,-0.00717944
02/22/2012,2831811,,-0.0075385
02/22/2012,2331225,,-0.00821459
02/22/2012,2210614,,-0.00861084
02/22/2012,2142784,,-0.00895488
02/22/2012,2113434,,-0.01003343
02/22/2012,2604206,,-0.01013643
02/22/2012,2346508,,-0.01025796
02/22/2012,B62B7C3,,-0.01026917
02/22/2012,2340168,,-0.01052374
02/22/2012,2550707,,-0.01061523
02/22/2012,BYV2325,,-0.01145697
02/22/2012,2469052,,-0.01170242
02/22/2012,2073390,,-0.01226383
02/22/2012,2516152,,-0.01255971
02/22/2012,2060961,,-0.01257783
02/22/2012,2126335,,-0.01286375
02/22/2012,2026361,,-0.01294094
02/22/2012,BDV82B8,,-0.01307696
02/22/2012,B6ZC3N6,,-0.0131579
02/22/2012,2455965,,-0.01379716
02/22/2012,B63QTN2,,-0.01382977
02/22/2012,2829601,,-0.01429361
02/22/2012,2684703,,-0.01461178
02/22/2012,2422806,,-0.01494968
02/22/2012,2885409,,-0.01516044
02/22/2012,BYVYHH4,,-0.01578945
02/22/2012,BD95VZ8,,-0.01667488
02/22/2012,2087807,,-0.01689059
02/22/2012,BWSW5J5,,-0.01703155
02/22/2012,2026242,,-0.01706898
02/22/2012,2763561,,-0.01728064
02/22/2012,BF0FM92,,-0.01744187
02/22/2012,BGM1B98,,-0.01757187
02/22/2012,B8CKK03,,-0.01758462
02/22/2012,2105505,,-0.01819283
02/22/2012,2325507,,-0.01868945
02/22/2012,2367480,,-0.01917386
02/22/2012,2592174,,-0.01929349
02/22/2012,2146838,,-0.01941747
02/22/2012,2090571,,-0.01950222
02/22/2012,2615468,,-0.0206514
02/22/2012,2116228,,-0.02098739
02/22/2012,B066NX5,,-0.02109492
02/22/2012,2196479,,-0.02167314
02/22/2012,2648806,,-0.02182764
02/22/2012,2674458,,-0.02228415
02/22/2012,B39QT24,,-0.02242458
02/22/2012,2317087,,-0.02302307
02/22/2012,2692397,,-0.02336681
02/22/2012,2732635,,-0.02470887
02/22/2012,2778844,,-0.02499998
02/22/2012,2204026,,-0.02543217
02/22/2012,2215460,,-0.02623797
02/22/2012,2110703,,-0.0262633
02/22/2012,2909730,,-0.02656251
02/22/2012,2704407,,-0.02702701
02/22/2012,2868165,,-0.02713436
02/22/2012,B1W41J2,,-0.02732551
02/22/2012,2320524,,-0.02783757
02/22/2012,2365161,,-0.02856356
02/22/2012,2567503,,-0.02895868
02/22/2012,2550161,,-0.02912056
02/22/2012,2261203,,-0.03067553
02/22/2012,2021690,,-0.03097886
02/22/2012,2510615,,-0.03163642
02/22/2012,2445063,,-0.0324471
02/22/2012,2650748,,-0.03281152
02/22/2012,2417578,,-0.03329241
02/22/2012,2437952,,-0.03380275
02/22/2012,2085878,,-0.03386259
02/22/2012,BVFTF03,,-0.03446114
02/22/2012,2023607,,-0.03478509
02/22/2012,2299011,,-0.03519672
02/22/2012,2491839,,-0.03521597
02/22/2012,2567116,,-0.03565872
02/22/2012,2175672,,-0.03658533
02/22/2012,2378200,,-0.03663003
02/22/2012,BGH1M56,,-0.0377742
02/22/2012,2523044,,-0.03833962
02/22/2012,2936921,,-0.03950173
02/22/2012,2831543,,-0.04042542
02/22/2012,2195722,,-0.04255324
02/22/2012,2769503,,-0.04302651
02/22/2012,BTN1Y11,,-0.04331493
02/22/2012,2570200,,-0.0435133
02/22/2012,2344717,,-0.04364038
02/22/2012,2310194,,-0.04461801
02/22/2012,2130109,,-0.04515463
02/22/2012,2842040,,-0.04530126
02/22/2012,2043694,,-0.0454129
02/22/2012,2841489,,-0.04624999
02/22/2012,2927516,,-0.04746741
02/22/2012,2681511,,-0.04797828
02/22/2012,2635079,,-0.04850352
02/22/2012,2490911,,-0.04939765
02/22/2012,2367026,,-0.04942215
02/22/2012,BZ2Y3W7,,-0.05191546
02/22/2012,2065308,,-0.05247402
02/22/2012,2699514,,-0.05413187
02/22/2012,2000019,,-0.05420828
02/22/2012,B1F76F9,,-0.05459314
02/22/2012,2510682,,-0.05522007
02/22/2012,2480138,,-0.05533981
02/22/2012,BF0HZC2,,-0.05749482
02/22/2012,2760669,,-0.05802846
02/22/2012,B0LLFT5,,-0.05824846
02/22/2012,2224701,,-0.0596394
02/22/2012,2369174,,-0.06134063
02/22/2012,2690506,,-0.06317675
02/22/2012,2983563,,-0.06348234
02/22/2012,2160753,,-0.06529361
02/22/2012,BYWTW73,,-0.0696348
02/22/2012,BYVZ186,,-0.07608396
02/22/2012,2795393,,-0.07882267
02/22/2012,BSPHGL4,,-0.07913071
02/22/2012,2340931,,-0.08660936
02/22/2012,2951452,,-0.08994776
02/22/2012,BF6V3T1,,-0.09147871
02/22/2012,2765802,,-0.09544677
02/22/2012,BZ12TX5,,-0.09703702
02/22/2012,2641894,,-0.10794723
02/22/2012,2464972,,-0.13935399
02/22/2012,2526117,,-0.14324856
03/21/2012,2634805,,0.50549675
03/21/2012,2246288,,0.22169567
03/21/2012,2295677,,0.21208393
03/21/2012,2310525,,0.20970142
03/21/2012,2779063,,0.2033348
03/21/2012,2570200,,0.19796085
03/21/2012,2779397,,0.18939983
03/21/2012,2299011,,0.18526316
03/21/2012,2511920,,0.18153572
